Key,File,Type,UsedInMainMenu,NoTranslate,schinese
perkMarisaShockedRemoveName,progression,perk Per,,,电击耐性
perkMarisaShockedRemoveDesc,progression,perk Per,,,快速解除自身的电击状态
perkMarisaShockedRemoveRank1Desc,progression,perk Per,,,电击耐性Ⅰ
perkMarisaShockedRemoveRank1LongDesc,progression,perk Per,,,快速解除自身的电击状态

perkMarisaFoodChangeOTName,progression,perk Per,,,饥饿耐性
perkMarisaFoodChangeOTDesc,progression,perk Per,,,可抑制一些情况下食物量表的降低，但无法抑制因寒冷导致的降低
perkMarisaFoodChangeOTRank1Desc,progression,perk Per,,,饥饿耐性Ⅰ
perkMarisaFoodChangeOTRank1LongDesc,progression,perk Per,,,食物量表不再随着时间的经过而降低
perkMarisaFoodChangeOTRank2Desc,progression,perk Per,,,饥饿耐性Ⅱ
perkMarisaFoodChangeOTRank2LongDesc,progression,perk Per,,,追加食物量表因回复耐力而降低的的量降低50%
perkMarisaFoodChangeOTRank3Desc,progression,perk Per,,,饥饿耐性Ⅲ
perkMarisaFoodChangeOTRank3LongDesc,progression,perk Per,,,现在食物量表因回复耐力而降低的的量降低100%

perkMarisaBuffResistanceName,progression,perk Per,,,暴击耐性
perkMarisaBuffResistanceDesc,progression,perk Per,,,提升暴击抵抗，等级高时也会影响护甲值
perkMarisaBuffResistanceRank1Desc,progression,perk Per,,,暴击耐性Ⅰ
perkMarisaBuffResistanceRank1LongDesc,progression,perk Per,,,暴击抵抗提升10%
perkMarisaBuffResistanceRank2Desc,progression,perk Per,,,暴击耐性Ⅱ
perkMarisaBuffResistanceRank2LongDesc,progression,perk Per,,,暴击抵抗提升20%
perkMarisaBuffResistanceRank3Desc,progression,perk Per,,,暴击耐性Ⅲ
perkMarisaBuffResistanceRank3LongDesc,progression,perk Per,,,暴击抵抗提升30%\n护甲值提升5%

perkMarisaDefDownResistanceName,progression,perk Per,,,护甲下降耐性
perkMarisaDefDownResistanceDesc,progression,perk Per,,,降低护甲下降对自身的影响
perkMarisaDefDownResistanceRank1Desc,progression,perk Per,,,护甲下降耐性Ⅰ
perkMarisaDefDownResistanceRank1LongDesc,progression,perk Per,,,护甲下降的影响降低50%
perkMarisaDefDownResistanceRank2Desc,progression,perk Per,,,护甲下降耐性Ⅱ
perkMarisaDefDownResistanceRank2LongDesc,progression,perk Per,,,护甲下降的影响降低75%
perkMarisaDefDownResistanceRank3Desc,progression,perk Per,,,护甲下降耐性Ⅲ
perkMarisaDefDownResistanceRank3LongDesc,progression,perk Per,,,不会再进入护甲下降状态

perkMarisaMiasmaticErosionResistanceName,progression,perk Per,,,瘴气侵蚀耐性
perkMarisaMiasmaticErosionResistanceDesc,progression,perk Per,,,降低瘴气侵蚀对自身的影响
perkMarisaMiasmaticErosionResistanceRank1Desc,progression,perk Per,,,瘴气侵蚀耐性Ⅰ
perkMarisaMiasmaticErosionResistanceRank1LongDesc,progression,perk Per,,,瘴气侵蚀对自身的影响降低50%
perkMarisaMiasmaticErosionResistanceRank2Desc,progression,perk Per,,,瘴气侵蚀耐性Ⅱ
perkMarisaMiasmaticErosionResistanceRank2LongDesc,progression,perk Per,,,瘴气侵蚀对自身的影响降低75%
perkMarisaMiasmaticErosionResistanceRank3Desc,progression,perk Per,,,瘴气侵蚀耐性Ⅲ
perkMarisaMiasmaticErosionResistanceRank3LongDesc,progression,perk Per,,,不会再进入瘴气侵蚀状态



perkMarisaGrilledMeatStarName,progression,perk Per,,,烤肉名人
perkMarisaGrilledMeatStarDesc,progression,perk Per,,,无需烤架也可以烤出好吃的肉
perkMarisaGrilledMeatStarRank1Desc,progression,perk Per,,,烤肉名人Ⅰ
perkMarisaGrilledMeatStarRank1LongDesc,progression,perk Per,,,你可以不用烤架在篝火上烤出双份烤肉，并且所需的食材更少

perkMarisaPlantBiologyName,progression,perk Per,,,植生学
perkMarisaPlantBiologyDesc,progression,perk Per,,,增加伐木和作物的采集数量
perkMarisaPlantBiologyRank1Desc,progression,perk Per,,,植生学Ⅰ
perkMarisaPlantBiologyRank1LongDesc,progression,perk Per,,,伐木的采集数量提升20%
perkMarisaPlantBiologyRank2Desc,progression,perk Per,,,植生学Ⅱ
perkMarisaPlantBiologyRank2LongDesc,progression,perk Per,,,伐木的采集数量提升20%\n作物的采集数量+1
perkMarisaPlantBiologyRank3Desc,progression,perk Per,,,植生学Ⅲ
perkMarisaPlantBiologyRank3LongDesc,progression,perk Per,,,伐木的采集数量提升40%\n作物的采集数量+1
perkMarisaPlantBiologyRank4Desc,progression,perk Per,,,植生学Ⅳ
perkMarisaPlantBiologyRank4LongDesc,progression,perk Per,,,伐木的采集数量提升40%\n作物的采集数量+2

perkMarisaGeologyName,progression,perk Per,,,地质学
perkMarisaGeologyDesc,progression,perk Per,,,增加伐木和挖矿的采集数量
perkMarisaGeologyRank1Desc,progression,perk Per,,,地质学Ⅰ
perkMarisaGeologyRank1LongDesc,progression,perk Per,,,伐木和挖矿的采集数量提升10%
perkMarisaGeologyRank2Desc,progression,perk Per,,,地质学Ⅱ
perkMarisaGeologyRank2LongDesc,progression,perk Per,,,伐木和挖矿的采集数量提升20%
perkMarisaGeologyRank3Desc,progression,perk Per,,,地质学Ⅲ
perkMarisaGeologyRank3LongDesc,progression,perk Per,,,伐木和挖矿的采集数量提升30%

perkMarisaMechanicsName,progression,perk Per,,,机械学
perkMarisaMechanicsDesc,progression,perk Per,,,增加拆解的回收数量
perkMarisaMechanicsRank1Desc,progression,perk Per,,,机械学Ⅰ
perkMarisaMechanicsRank1LongDesc,progression,perk Per,,,拆解的回收数量提升10%
perkMarisaMechanicsRank2Desc,progression,perk Per,,,机械学Ⅱ
perkMarisaMechanicsRank2LongDesc,progression,perk Per,,,拆解的回收数量提升20%
perkMarisaMechanicsRank3Desc,progression,perk Per,,,机械学Ⅲ
perkMarisaMechanicsRank3LongDesc,progression,perk Per,,,拆解的回收数量提升30%

perkMarisaTreasureHuntStarName,progression,perk Per,,,寻宝达人
perkMarisaTreasureHuntStarDesc,progression,perk Per,,,增加埋藏的宝藏中获得的物品
perkMarisaTreasureHuntStarRank1Desc,progression,perk Per,,,寻宝达人Ⅰ
perkMarisaTreasureHuntStarRank1LongDesc,progression,perk Per,,,你在埋藏的宝藏中多找到20%的物品
perkMarisaTreasureHuntStarRank2Desc,progression,perk Per,,,寻宝达人Ⅱ
perkMarisaTreasureHuntStarRank2LongDesc,progression,perk Per,,,你在埋藏的宝藏中多找到40%的物品
perkMarisaTreasureHuntStarRank3Desc,progression,perk Per,,,寻宝达人Ⅲ
perkMarisaTreasureHuntStarRank3LongDesc,progression,perk Per,,,你在埋藏的宝藏中多找到70%的物品

perkMarisaLuckPathfinderName,progression,perk Per,,,探索者之幸运
perkMarisaLuckPathfinderDesc,progression,perk Per,,,提高搜到好东西的概率
perkMarisaLuckPathfinderRank1Desc,progression,perk Per,,,探索者之幸运Ⅰ
perkMarisaLuckPathfinderRank1LongDesc,progression,perk Per,,,搜刮阶段提升5\n搜刮阶段提升10%
perkMarisaFavoriteMushroomName,progression,perk Per,,,最爱蘑菇
perkMarisaFavoriteMushroomDesc,progression,perk Per,,,平时不好吃的蘑菇，现在可口了，也因此能取得有效的效果
perkMarisaFavoriteMushroomRank1Desc,progression,perk Per,,,最爱蘑菇Ⅰ
perkMarisaFavoriteMushroomRank1LongDesc,progression,perk Per,,,蘑菇：瞬时生命回复20
perkMarisaFavoriteMushroomRank2Desc,progression,perk Per,,,最爱蘑菇Ⅱ
perkMarisaFavoriteMushroomRank2LongDesc,progression,perk Per,,,开发计划中...
perkMarisaFavoriteMushroomRank3Desc,progression,perk Per,,,最爱蘑菇Ⅲ
perkMarisaFavoriteMushroomRank3LongDesc,progression,perk Per,,,开发计划中...
perkMarisaFriendlyName,progression,perk Per,,,广域化
perkMarisaFriendlyDesc,progression,perk Per,,,部分道具使用时的效果，对盟友和队伍中的同伴也会有作用
perkMarisaFriendlyRank1Desc,progression,perk Per,,,广域化Ⅰ
perkMarisaFriendlyRank1LongDesc,progression,perk Per,,,可用道具：\n所有罐头、烤玉米、玉米面包、焦肉、烤肉、水煮肉、烤土豆、水煮蛋、培根煎蛋、炖杂蔬、浑浊的水、水、丝兰汁、秋麒麟茶、红茶、咖啡
perkMarisaFriendlyRank2Desc,progression,perk Per,,,广域化Ⅱ
perkMarisaFriendlyRank2LongDesc,progression,perk Per,,,追加道具：\n蜂蜜、芦荟霜、绷带、医疗绷带、夹板、止痛药、草药抗生素、原子迷、隐蔽的猫、寻宝眼药水、黑客、能量棒、越狱者、学霸刺青、该死的坠落、岩石克星、头骨粉碎者、烟蒂糖
perkMarisaFriendlyRank3Desc,progression,perk Per,,,广域化Ⅲ
perkMarisaFriendlyRank3LongDesc,progression,perk Per,,,追加道具：\n炖肉、牛排配土豆、山威杂烩、蔬菜炖肉、鱼肉塔可、辣狗、蓝莓派、南瓜派、南瓜芝士蛋糕、南瓜面包、秋葵浓汤、牧羊人派、意大利面、金枪鱼肉汁吐司、纯净矿泉水、丝兰汁果昔、碾压王、黑带咖啡、啤酒
perkMarisaFriendlyRank4Desc,progression,perk Per,,,广域化Ⅳ
perkMarisaFriendlyRank4LongDesc,progression,perk Per,,,追加道具：\n急救包、石膏绷带、维生素、抗生素、类固醇
perkMarisaFriendlyRank5Desc,progression,perk Per,,,广域化Ⅴ
perkMarisaFriendlyRank5LongDesc,progression,perk Per,,,追加道具：\n祖父的私酒、祖父的美味酱、祖父的学习妙药、雷克格、强健宝

perkMarisaStuffedName,progression,perk Per,,,满足感
perkMarisaStuffedDesc,progression,perk Per,,,部分道具使用后，有一定几率可再次使用
perkMarisaStuffedRank1Desc,progression,perk Per,,,满足感Ⅰ
perkMarisaStuffedRank1LongDesc,progression,perk Per,,,可用道具：\n所有罐头、烤玉米、玉米面包、焦肉、烤肉、水煮肉、烤土豆、水煮蛋、培根煎蛋、炖杂蔬、浑浊的水、水、丝兰汁、秋麒麟茶、红茶、咖啡、原子迷、隐蔽的猫、寻宝眼药水、黑客、能量棒、越狱者、学霸刺青、该死的坠落、岩石克星、头骨粉碎者、烟蒂糖
perkMarisaStuffedRank2Desc,progression,perk Per,,,满足感Ⅱ
perkMarisaStuffedRank2LongDesc,progression,perk Per,,,追加道具：\n蜂蜜、芦荟霜、绷带、医疗绷带、夹板、止痛药、草药抗生素、炖肉、牛排配土豆、山威杂烩、蔬菜炖肉、鱼肉塔可、辣狗、蓝莓派、南瓜派、南瓜芝士蛋糕、南瓜面包、秋葵浓汤、牧羊人派、意大利面、金枪鱼肉汁吐司、纯净矿泉水、丝兰汁果昔、碾压王、黑带咖啡、啤酒
perkMarisaStuffedRank3Desc,progression,perk Per,,,满足感Ⅲ
perkMarisaStuffedRank3LongDesc,progression,perk Per,,,追加道具：\n急救包、石膏绷带、维生素、抗生素、类固醇、祖父的私酒、祖父的美味酱、祖父的学习妙药、雷克格、强健宝

perkMarisaBombermanName,progression,perk Per,,,炸弹客
perkMarisaBombermanDesc,progression,perk Per,,,爆炸伤害提升
perkMarisaBombermanRank1Desc,progression,perk Per,,,炸弹客Ⅰ
perkMarisaBombermanRank1LongDesc,progression,perk Per,,,爆炸伤害提升10%
perkMarisaBombermanRank2Desc,progression,perk Per,,,炸弹客Ⅱ
perkMarisaBombermanRank2LongDesc,progression,perk Per,,,爆炸伤害提升20%
perkMarisaBombermanRank3Desc,progression,perk Per,,,炸弹客Ⅲ
perkMarisaBombermanRank3LongDesc,progression,perk Per,,,爆炸伤害提升30%
perkMarisaBombermanRank4Desc,progression,perk Per,,,炸弹客Ⅳ
perkMarisaBombermanRank4LongDesc,progression,perk Per,,,爆炸伤害提升40%
perkMarisaBombermanRank5Desc,progression,perk Per,,,炸弹客Ⅴ
perkMarisaBombermanRank5LongDesc,progression,perk Per,,,爆炸伤害提升50%

perkMarisaCopperSmeltingName,progression,perk Per,,,炼铜
perkMarisaCopperSmeltingDesc,progression,perk Per,,,击杀目标时可以获得公爵币
perkMarisaCopperSmeltingRank1Desc,progression,perk Per,,,炼铜Ⅰ
perkMarisaCopperSmeltingRank1LongDesc,progression,perk Per,,,击杀目标时获得公爵币25
perkMarisaCopperSmeltingRank2Desc,progression,perk Per,,,炼铜Ⅱ
perkMarisaCopperSmeltingRank2LongDesc,progression,perk Per,,,击杀目标时获得公爵币50
perkMarisaCopperSmeltingRank3Desc,progression,perk Per,,,炼铜Ⅲ
perkMarisaCopperSmeltingRank3LongDesc,progression,perk Per,,,击杀目标时获得公爵币75
perkMarisaCopperSmeltingRank4Desc,progression,perk Per,,,炼铜Ⅳ
perkMarisaCopperSmeltingRank4LongDesc,progression,perk Per,,,击杀目标时获得公爵币100
perkMarisaCopperSmeltingRank5Desc,progression,perk Per,,,炼铜Ⅴ
perkMarisaCopperSmeltingRank5LongDesc,progression,perk Per,,,击杀目标时获得公爵币100\n有机会触发两次

perkMarisaArrowAutoPickName,progression,perk Per,,,箭矢自动拾取
perkMarisaArrowAutoPickDesc,progression,perk Per,,,射出后未损坏的箭矢自动拾取到背包\n包括任意类型箭矢
perkMarisaArrowAutoPickRank1Desc,progression,perk Per,,,箭矢自动拾取Ⅰ
perkMarisaArrowAutoPickRank1LongDesc,progression,perk Per,,,箭矢自动拾取\n射出的箭矢不损坏概率45%
perkMarisaArrowAutoPickRank2Desc,progression,perk Per,,,箭矢自动拾取Ⅱ
perkMarisaArrowAutoPickRank2LongDesc,progression,perk Per,,,箭矢自动拾取\n射出的箭矢不损坏概率60%
perkMarisaArrowAutoPickRank3Desc,progression,perk Per,,,箭矢自动拾取Ⅲ
perkMarisaArrowAutoPickRank3LongDesc,progression,perk Per,,,箭矢自动拾取\n射出的箭矢不损坏概率75%

perkMarisaCraftStarName,progression,perk Per,,,制作达人
perkMarisaCraftStarDesc,progression,perk Per,,,加快你的制作速度
perkMarisaCraftStarRank1Desc,progression,perk Per,,,制作达人Ⅰ
perkMarisaCraftStarRank1LongDesc,progression,perk Per,,,制作速度提升10%
perkMarisaCraftStarRank2Desc,progression,perk Per,,,制作达人Ⅱ
perkMarisaCraftStarRank2LongDesc,progression,perk Per,,,制作速度提升10%
perkMarisaCraftStarRank3Desc,progression,perk Per,,,制作达人Ⅲ
perkMarisaCraftStarRank3LongDesc,progression,perk Per,,,制作速度提升10%

perkMarisaScrapeStarName,progression,perk Per,,,分解达人
perkMarisaScrapeStarDesc,progression,perk Per,,,加快你的分解速度
perkMarisaScrapeStarRank1Desc,progression,perk Per,,,分解达人Ⅰ
perkMarisaScrapeStarRank1LongDesc,progression,perk Per,,,分解速度提升30%
perkMarisaScrapeStarRank2Desc,progression,perk Per,,,分解达人Ⅱ
perkMarisaScrapeStarRank2LongDesc,progression,perk Per,,,分解速度提升60%
perkMarisaScrapeStarRank3Desc,progression,perk Per,,,分解达人Ⅲ
perkMarisaScrapeStarRank3LongDesc,progression,perk Per,,,分解速度提升90%




buffEnvironmentMiasmaticName,buffs,Buff,,,瘴气环境
buffEnvironmentMiasmaticDesc,buffs,Buff,,,你处在瘴气环境中！！！\n生命正在缓慢流失...
buffPerkMarisaNoguriName,buffs,Buff,,,飞燕
buffPerkMarisaNoguriDesc,buffs,Buff,,,实体伤害提升20%
buffPerkMarisaNirvanaName,buffs,Buff,,,不屈Ⅰ
buffPerkMarisaNirvanaDesc,buffs,Buff,,,基础伤害提升5\n护甲提升5
buffPerkMarisaNirvana2Name,buffs,Buff,,,不屈Ⅱ
buffPerkMarisaNirvana2Desc,buffs,Buff,,,基础伤害提升15\n护甲提升15
buffPerkMarisaLiberationPowerName,buffs,Buff,,,力量解放
buffPerkMarisaLiberationPowerDesc,buffs,Buff,,,实体伤害提升\n耐力回复提升
buffPerkMarisaJumpDefName,buffs,Buff,,,跳跃性能
buffPerkMarisaJumpDefDesc,buffs,Buff,,,跳跃后短时间内获得伤害减免
buffPerkMarisaNarrowEscapeName,buffs,Buff,,,死里逃生
buffPerkMarisaNarrowEscapeDesc,buffs,Buff,,,跳跃性能提升2\n耐力消耗降低20%
buffPerkMarisaDefensiveBufferBeforeName,buffs,Buff,,,【冷却中】防御缓冲
buffPerkMarisaDefensiveBufferBeforeDesc,buffs,Buff,,,受到伤害后在5秒内伤害减免提升100%\n技能正在冷却
buffPerkMarisaDefensiveBufferReadyName,buffs,Buff,,,【就绪】防御缓冲
buffPerkMarisaDefensiveBufferReadyDesc,buffs,Buff,,,受到伤害后在5秒内伤害减免提升100%\n技能已就绪
buffPerkMarisaDefensiveBufferName,buffs,Buff,,,防御缓冲
buffPerkMarisaDefensiveBufferDesc,buffs,Buff,,,伤害减免提升100%
buffPerkMarisaFriendlyTipsName,buffs,Buff,,,广域化
buffPerkMarisaFriendlyTipsDesc,buffs,Buff,,,你正在受到队友或盟友的广域化影响！\n盟友和队伍中的同伴在使用道具时，你也可以享受到相同的效果\n该技能等级越高，支持的道具越多
