Key,File,Type,UsedInMainMenu,NoTranslate,schinese
GunDoubleBarrelS3,items,Gun,,,双管霰弹枪[无双Ⅲ]
GunDoubleBarrelS3Desc,items,Gun,,,[F5F918]RANK 3\n\n[FFFFFF]自身生命百分比越高伤害乘数越高\n最高+63%\n\n可分解为虹彩小晶块
GunDoubleBarrelS4,items,Gun,,,双管霰弹枪[天具Ⅰ]
GunDoubleBarrelS4Desc,items,Gun,,,[67C483]RANK 4\n\n[FFFFFF]自身生命百分比越高伤害乘数越高\n最高+76%\n\n可分解为虹彩小晶块
GunDoubleBarrelS5,items,Gun,,,双管霰弹枪[天具Ⅱ]
GunDoubleBarrelS5Desc,items,Gun,,,[84E1EC]RANK 5\n\n[FFFFFF]自身生命百分比越高伤害乘数越高\n最高+89%\n\n可分解为虹彩小晶块
GunDoubleBarrelS6,items,Gun,,,双管霰弹枪[天具Ⅲ]
GunDoubleBarrelS6Desc,items,Gun,,,[7EA8FB]RANK 6\n\n[FFFFFF]自身生命百分比越高伤害乘数越高\n最高+102%\n\n可分解为虹彩小晶块
GunDoubleBarrelS7,items,Gun,,,双管霰弹枪[禁忌]
GunDoubleBarrelS7Desc,items,Gun,,,[7555E1]RANK 7\n\n[FFFFFF]自身生命百分比越高伤害乘数越高\n最高+115%\n\n可分解为虹彩小晶块
GunDoubleBarrelS8,items,Gun,,,双管霰弹枪[神圣]
GunDoubleBarrelS8Desc,items,Gun,,,[FF985E]RANK 8\n\n[FFFFFF]自身生命百分比越高伤害乘数越高\n最高+128%\n\n可分解为虹彩小晶块
GunDoubleBarrelS9,items,Gun,,,双管霰弹枪[天下无双Ⅰ]
GunDoubleBarrelS9Desc,items,Gun,,,[00FF00]RANK 9\n\n[FFFFFF]自身生命百分比越高伤害乘数越高\n最高+141%\n\n可分解为虹彩大晶体
GunDoubleBarrelS10,items,Gun,,,双管霰弹枪[天下无双Ⅱ]
GunDoubleBarrelS10Desc,items,Gun,,,[00BFFF]RANK 10\n\n[FFFFFF]自身生命百分比越高伤害乘数越高\n最高+154%\n\n可分解为虹彩大晶体
GunDoubleBarrelS11,items,Gun,,,双管霰弹枪[天下无双Ⅲ]
GunDoubleBarrelS11Desc,items,Gun,,,[BA55D3]RANK 11\n\n[FFFFFF]自身生命百分比越高伤害乘数越高\n最高+167%\n\n可分解为虹彩大晶体
GunDoubleBarrelS12,items,Gun,,,双管霰弹枪[浮世梦如空]
GunDoubleBarrelS12Desc,items,Gun,,,[FFA500]RANK 12\n\n[FFFFFF]自身生命百分比越高伤害乘数越高\n最高+180%\n\n可分解为虹彩大晶体
GunDoubleBarrelS13,items,Gun,,,双管霰弹枪[浮世梦如空]
GunDoubleBarrelS13Desc,items,Gun,,,[6D0F0F]RANK 12+\n\n[FFFFFF]自身生命百分比越高伤害乘数越高\n最高+180%\n\n可分解为绯绯色金



GunPumpShotgunS4,items,Gun,,,泵动式霰弹枪[啪啪Ⅰ]
GunPumpShotgunS4Desc,items,Gun,,,[67C483]RANK 4\n\n[FFFFFF]弹夹容量降到1\n伤害乘数+40%\n\n可分解为虹彩小晶块
GunPumpShotgunS5,items,Gun,,,泵动式霰弹枪[啪啪Ⅱ]
GunPumpShotgunS5Desc,items,Gun,,,[84E1EC]RANK 5\n\n[FFFFFF]弹夹容量降到1\n伤害乘数+45%\n\n可分解为虹彩小晶块
GunPumpShotgunS6,items,Gun,,,泵动式霰弹枪[啪啪Ⅲ]
GunPumpShotgunS6Desc,items,Gun,,,[7EA8FB]RANK 6\n\n[FFFFFF]弹夹容量降到1\n伤害乘数+50%\n\n可分解为虹彩小晶块
GunPumpShotgunS7,items,Gun,,,泵动式霰弹枪[冷漠]
GunPumpShotgunS7Desc,items,Gun,,,[7555E1]RANK 7\n\n[FFFFFF]弹夹容量降到1\n伤害乘数+55%\n\n可分解为虹彩小晶块
GunPumpShotgunS8,items,Gun,,,泵动式霰弹枪[啪嗒砰]
GunPumpShotgunS8Desc,items,Gun,,,[FF985E]RANK 8\n\n[FFFFFF]弹夹容量降到1\n伤害乘数+60%\n\n可分解为虹彩小晶块
GunPumpShotgunS9,items,Gun,,,泵动式霰弹枪[无情Ⅰ]
GunPumpShotgunS9Desc,items,Gun,,,[00FF00]RANK 9\n\n[FFFFFF]弹夹容量降到1\n伤害乘数+65%\n\n可分解为虹彩大晶体
GunPumpShotgunS10,items,Gun,,,泵动式霰弹枪[无情Ⅱ]
GunPumpShotgunS10Desc,items,Gun,,,[00BFFF]RANK 10\n\n[FFFFFF]弹夹容量降到1\n伤害乘数+70%\n\n可分解为虹彩大晶体
GunPumpShotgunS11,items,Gun,,,泵动式霰弹枪[无情Ⅲ]
GunPumpShotgunS11Desc,items,Gun,,,[BA55D3]RANK 11\n\n[FFFFFF]弹夹容量降到1\n伤害乘数+75%\n\n可分解为虹彩大晶体
GunPumpShotgunS12,items,Gun,,,泵动式霰弹枪[秋风引枝露]
GunPumpShotgunS12Desc,items,Gun,,,[FFA500]RANK 12\n\n[FFFFFF]弹夹容量降到1\n伤害乘数+80%\n\n可分解为虹彩大晶体
GunPumpShotgunS13,items,Gun,,,泵动式霰弹枪[秋风引枝露]
GunPumpShotgunS13Desc,items,Gun,,,[6D0F0F]RANK 12+\n\n[FFFFFF]弹夹容量降到1\n伤害乘数+80%\n\n可分解为绯绯色金



GunAutoShotgunS7,items,Gun,,,自动霰弹枪[腐败]
GunAutoShotgunS7Desc,items,Gun,,,[7555E1]RANK 7\n\n[FFFFFF]伤害乘数+25%\n自身生命百分比越低伤害乘数越高\n最高再+25%\n\n可分解为虹彩小晶块
GunAutoShotgunS8,items,Gun,,,自动霰弹枪[陨星]
GunAutoShotgunS8Desc,items,Gun,,,[FF985E]RANK 8\n\n[FFFFFF]伤害乘数+28%\n自身生命百分比越低伤害乘数越高\n最高再+28%\n\n可分解为虹彩小晶块
GunAutoShotgunS9,items,Gun,,,自动霰弹枪[死亡Ⅰ]
GunAutoShotgunS9Desc,items,Gun,,,[00FF00]RANK 9\n\n[FFFFFF]伤害乘数+31%\n自身生命百分比越低伤害乘数越高\n最高再+31%\n\n可分解为虹彩大晶体
GunAutoShotgunS10,items,Gun,,,自动霰弹枪[死亡Ⅱ]
GunAutoShotgunS10Desc,items,Gun,,,[00BFFF]RANK 10\n\n[FFFFFF]伤害乘数+34%\n自身生命百分比越低伤害乘数越高\n最高再+34%\n\n可分解为虹彩大晶体
GunAutoShotgunS11,items,Gun,,,自动霰弹枪[死亡Ⅲ]
GunAutoShotgunS11Desc,items,Gun,,,[BA55D3]RANK 11\n\n[FFFFFF]伤害乘数+37%\n自身生命百分比越低伤害乘数越高\n最高再+37%\n\n可分解为虹彩大晶体
GunAutoShotgunS12,items,Gun,,,自动霰弹枪[玉落弃尘世]
GunAutoShotgunS12Desc,items,Gun,,,[FFA500]RANK 12\n\n[FFFFFF]伤害乘数+40%\n自身生命百分比越低伤害乘数越高\n最高再+40%\n\n可分解为虹彩大晶体
GunAutoShotgunS13,items,Gun,,,自动霰弹枪[玉落弃尘世]
GunAutoShotgunS13Desc,items,Gun,,,[6D0F0F]RANK 12+\n\n[FFFFFF]伤害乘数+40%\n自身生命百分比越低伤害乘数越高\n最高再+40%\n\n可分解为绯绯色金



GunHuntingRifleS1,items,Gun,,,猎枪[砰Ⅰ]
GunHuntingRifleS1Desc,items,Gun,,,[999498]RANK 1\n\n[FFFFFF]爆头伤害+50\n蹲下时\n伤害乘数+35% 换弹速度+65%\n\n可分解为虹彩小晶块
GunHuntingRifleS2,items,Gun,,,猎枪[砰Ⅱ]
GunHuntingRifleS2Desc,items,Gun,,,[CCECFF]RANK 2\n\n[FFFFFF]爆头伤害+50\n蹲下时\n伤害乘数+50% 换弹速度+70%\n\n可分解为虹彩小晶块
GunHuntingRifleS3,items,Gun,,,猎枪[砰Ⅲ]
GunHuntingRifleS3Desc,items,Gun,,,[F5F918]RANK 3\n\n[FFFFFF]爆头伤害+100\n蹲下时\n伤害乘数+65% 换弹速度+75%\n\n可分解为虹彩小晶块
GunHuntingRifleS4,items,Gun,,,猎枪[破盾者Ⅰ]
GunHuntingRifleS4Desc,items,Gun,,,[67C483]RANK 4\n\n[FFFFFF]爆头伤害+100\n蹲下时\n伤害乘数+80% 换弹速度+80%\n\n可分解为虹彩小晶块
GunHuntingRifleS5,items,Gun,,,猎枪[破盾者Ⅱ]
GunHuntingRifleS5Desc,items,Gun,,,[84E1EC]RANK 5\n\n[FFFFFF]爆头伤害+150\n蹲下时\n伤害乘数+95% 换弹速度+85%\n\n可分解为虹彩小晶块
GunHuntingRifleS6,items,Gun,,,猎枪[破盾者Ⅲ]
GunHuntingRifleS6Desc,items,Gun,,,[7EA8FB]RANK 6\n\n[FFFFFF]爆头伤害+150\n蹲下时\n伤害乘数+110% 换弹速度+90%\n\n可分解为虹彩小晶块
GunHuntingRifleS7,items,Gun,,,猎枪[隐秘]
GunHuntingRifleS7Desc,items,Gun,,,[7555E1]RANK 7\n\n[FFFFFF]爆头伤害+200\n蹲下时\n伤害乘数+125% 换弹速度+95%\n\n可分解为虹彩小晶块
GunHuntingRifleS8,items,Gun,,,猎枪[夜行]
GunHuntingRifleS8Desc,items,Gun,,,[FF985E]RANK 8\n\n[FFFFFF]爆头伤害+200\n蹲下时\n伤害乘数+140% 换弹速度+100%\n\n可分解为虹彩小晶块
GunHuntingRifleS9,items,Gun,,,猎枪[百步穿杨Ⅰ]
GunHuntingRifleS9Desc,items,Gun,,,[00FF00]RANK 9\n\n[FFFFFF]爆头伤害+200\n蹲下时\n伤害乘数+155% 换弹速度+105%\n\n可分解为虹彩大晶体
GunHuntingRifleS10,items,Gun,,,猎枪[百步穿杨Ⅱ]
GunHuntingRifleS10Desc,items,Gun,,,[00BFFF]RANK 10\n\n[FFFFFF]爆头伤害+200\n蹲下时\n伤害乘数+170% 换弹速度+110%\n\n可分解为虹彩大晶体
GunHuntingRifleS11,items,Gun,,,猎枪[百步穿杨Ⅲ]
GunHuntingRifleS11Desc,items,Gun,,,[BA55D3]RANK 11\n\n[FFFFFF]爆头伤害+200\n蹲下时\n伤害乘数+185% 换弹速度+115%\n\n可分解为虹彩大晶体
GunHuntingRifleS12,items,Gun,,,猎枪[断海晓光崩]
GunHuntingRifleS12Desc,items,Gun,,,[FFA500]RANK 12\n\n[FFFFFF]爆头伤害+200\n蹲下时\n伤害乘数+200% 换弹速度+120%\n\n可分解为虹彩大晶体
GunHuntingRifleS13,items,Gun,,,猎枪[断海晓光崩]
GunHuntingRifleS13Desc,items,Gun,,,[6D0F0F]RANK 12+\n\n[FFFFFF]爆头伤害+200\n蹲下时\n伤害乘数+200% 换弹速度+120%\n\n可分解为绯绯色金



GunLeverActionRifleS4,items,Gun,,,杠杆步枪[秩序Ⅰ]
GunLeverActionRifleS4Desc,items,Gun,,,[67C483]RANK 4\n\n[FFFFFF]爆头伤害+100\n伤害乘数+24%（爆头时此效果翻倍）\n\n可分解为虹彩小晶块
GunLeverActionRifleS5,items,Gun,,,杠杆步枪[秩序Ⅱ]
GunLeverActionRifleS5Desc,items,Gun,,,[84E1EC]RANK 5\n\n[FFFFFF]爆头伤害+150\n伤害乘数+31%（爆头时此效果翻倍）\n\n可分解为虹彩小晶块
GunLeverActionRifleS6,items,Gun,,,杠杆步枪[秩序Ⅲ]
GunLeverActionRifleS6Desc,items,Gun,,,[7EA8FB]RANK 6\n\n[FFFFFF]爆头伤害+150\n伤害乘数+38%（爆头时此效果翻倍）\n\n可分解为虹彩小晶块
GunLeverActionRifleS7,items,Gun,,,杠杆步枪[风雅]
GunLeverActionRifleS7Desc,items,Gun,,,[7555E1]RANK 7\n\n[FFFFFF]爆头伤害+200\n伤害乘数+45%（爆头时此效果翻倍）\n\n可分解为虹彩小晶块
GunLeverActionRifleS8,items,Gun,,,杠杆步枪[荒古]
GunLeverActionRifleS8Desc,items,Gun,,,[FF985E]RANK 8\n\n[FFFFFF]爆头伤害+200\n伤害乘数+52%（爆头时此效果翻倍）\n\n可分解为虹彩小晶块
GunLeverActionRifleS9,items,Gun,,,杠杆步枪[龙骑兵Ⅰ]
GunLeverActionRifleS9Desc,items,Gun,,,[00FF00]RANK 9\n\n[FFFFFF]爆头伤害+200\n伤害乘数+59%（爆头时此效果翻倍）\n\n可分解为虹彩大晶体
GunLeverActionRifleS10,items,Gun,,,杠杆步枪[龙骑兵Ⅱ]
GunLeverActionRifleS10Desc,items,Gun,,,[00BFFF]RANK 10\n\n[FFFFFF]爆头伤害+200\n伤害乘数+66%（爆头时此效果翻倍）\n\n可分解为虹彩大晶体
GunLeverActionRifleS11,items,Gun,,,杠杆步枪[龙骑兵Ⅲ]
GunLeverActionRifleS11Desc,items,Gun,,,[BA55D3]RANK 11\n\n[FFFFFF]爆头伤害+200\n伤害乘数+73%（爆头时此效果翻倍）\n\n可分解为虹彩大晶体
GunLeverActionRifleS12,items,Gun,,,杠杆步枪[龙天赤传世]
GunLeverActionRifleS12Desc,items,Gun,,,[FFA500]RANK 12\n\n[FFFFFF]爆头伤害+200\n伤害乘数+80%（爆头时此效果翻倍）\n\n可分解为虹彩大晶体
GunLeverActionRifleS13,items,Gun,,,杠杆步枪[龙天赤传世]
GunLeverActionRifleS13Desc,items,Gun,,,[6D0F0F]RANK 12+\n\n[FFFFFF]爆头伤害+200\n伤害乘数+80%（爆头时此效果翻倍）\n\n可分解为绯绯色金



GunSniperRifleS7,items,Gun,,,精准猎枪[静谧]
GunSniperRifleS7Desc,items,Gun,,,[7555E1]RANK 7\n\n[FFFFFF]爆头伤害+200\n距离目标越远伤害乘数越高\n距离[0--20] 伤害增加[45%--90%]\n\n可分解为虹彩小晶块
GunSniperRifleS8,items,Gun,,,精准猎枪[长征]
GunSniperRifleS8Desc,items,Gun,,,[FF985E]RANK 8\n\n[FFFFFF]爆头伤害+200\n距离目标越远伤害乘数越高\n距离[0--20] 伤害增加[51%--102%]\n\n可分解为虹彩小晶块
GunSniperRifleS9,items,Gun,,,精准猎枪[沧海桑田Ⅰ]
GunSniperRifleS9Desc,items,Gun,,,[00FF00]RANK 9\n\n[FFFFFF]爆头伤害+200\n距离目标越远伤害乘数越高\n距离[0--20] 伤害增加[57%--114%]\n\n可分解为虹彩大晶体
GunSniperRifleS10,items,Gun,,,精准猎枪[沧海桑田Ⅱ]
GunSniperRifleS10Desc,items,Gun,,,[00BFFF]RANK 10\n\n[FFFFFF]爆头伤害+200\n距离目标越远伤害乘数越高\n距离[0--20] 伤害增加[63%--126%]\n\n可分解为虹彩大晶体
GunSniperRifleS11,items,Gun,,,精准猎枪[沧海桑田Ⅲ]
GunSniperRifleS11Desc,items,Gun,,,[BA55D3]RANK 11\n\n[FFFFFF]爆头伤害+200\n距离目标越远伤害乘数越高\n距离[0--20] 伤害增加[69%--138%]\n\n可分解为虹彩大晶体
GunSniperRifleS12,items,Gun,,,精准猎枪[尼尔:机械纪元]
GunSniperRifleS12Desc,items,Gun,,,[FFA500]RANK 12\n\n[FFFFFF]爆头伤害+200\n距离目标越远伤害乘数越高\n距离[0--20] 伤害增加[75%--150%]\n\n可分解为虹彩大晶体
GunSniperRifleS13,items,Gun,,,精准猎枪[尼尔:机械纪元]
GunSniperRifleS13Desc,items,Gun,,,[6D0F0F]RANK 12+\n\n[FFFFFF]爆头伤害+200\n距离目标越远伤害乘数越高\n距离[0--20] 伤害增加[75%--150%]\n\n可分解为绯绯色金



GunAK47S1,items,Gun,,,AK47[嗒嗒嗒Ⅰ]
GunAK47S1Desc,items,Gun,,,[999498]RANK 1\n\n[FFFFFF]剩余载弹量在25以下时\n伤害乘数+27%\n\n可分解为虹彩小晶块
GunAK47S2,items,Gun,,,AK47[嗒嗒嗒Ⅱ]
GunAK47S2Desc,items,Gun,,,[CCECFF]RANK 2\n\n[FFFFFF]剩余载弹量在25以下时\n伤害乘数+30%\n\n可分解为虹彩小晶块
GunAK47S3,items,Gun,,,AK47[嗒嗒嗒Ⅲ]
GunAK47S3Desc,items,Gun,,,[F5F918]RANK 3\n\n[FFFFFF]剩余载弹量在25以下时\n伤害乘数+33%\n\n可分解为虹彩小晶块
GunAK47S4,items,Gun,,,AK47[精锐Ⅰ]
GunAK47S4Desc,items,Gun,,,[67C483]RANK 4\n\n[FFFFFF]剩余载弹量在25以下时\n伤害乘数+36%\n\n可分解为虹彩小晶块
GunAK47S5,items,Gun,,,AK47[精锐Ⅱ]
GunAK47S5Desc,items,Gun,,,[84E1EC]RANK 5\n\n[FFFFFF]剩余载弹量在25以下时\n伤害乘数+39%\n\n可分解为虹彩小晶块
GunAK47S6,items,Gun,,,AK47[精锐Ⅲ]
GunAK47S6Desc,items,Gun,,,[7EA8FB]RANK 6\n\n[FFFFFF]剩余载弹量在25以下时\n伤害乘数+42%\n\n可分解为虹彩小晶块
GunAK47S7,items,Gun,,,AK47[无道]
GunAK47S7Desc,items,Gun,,,[7555E1]RANK 7\n\n[FFFFFF]剩余载弹量在25以下时\n伤害乘数+45%\n\n可分解为虹彩小晶块
GunAK47S8,items,Gun,,,AK47[武神]
GunAK47S8Desc,items,Gun,,,[FF985E]RANK 8\n\n[FFFFFF]剩余载弹量在25以下时\n伤害乘数+48%\n\n可分解为虹彩小晶块
GunAK47S9,items,Gun,,,AK47[势如破竹Ⅰ]
GunAK47S9Desc,items,Gun,,,[00FF00]RANK 9\n\n[FFFFFF]剩余载弹量在25以下时\n伤害乘数+51%\n\n可分解为虹彩大晶体
GunAK47S10,items,Gun,,,AK47[势如破竹Ⅱ]
GunAK47S10Desc,items,Gun,,,[00BFFF]RANK 10\n\n[FFFFFF]剩余载弹量在25以下时\n伤害乘数+54%\n\n可分解为虹彩大晶体
GunAK47S11,items,Gun,,,AK47[势如破竹Ⅲ]
GunAK47S11Desc,items,Gun,,,[BA55D3]RANK 11\n\n[FFFFFF]剩余载弹量在25以下时\n伤害乘数+57%\n\n可分解为虹彩大晶体
GunAK47S12,items,Gun,,,AK47[一剑曾当百万师]
GunAK47S12Desc,items,Gun,,,[FFA500]RANK 12\n\n[FFFFFF]剩余载弹量在25以下时\n伤害乘数+60%\n\n可分解为虹彩大晶体
GunAK47S13,items,Gun,,,AK47[一剑曾当百万师]
GunAK47S13Desc,items,Gun,,,[6D0F0F]RANK 12+\n\n[FFFFFF]剩余载弹量在25以下时\n伤害乘数+60%\n\n可分解为绯绯色金



GunTacticalARS4,items,Gun,,,突击步枪[扫荡Ⅰ]
GunTacticalARS4Desc,items,Gun,,,[67C483]RANK 4\n\n[FFFFFF]三连发改装为全自动\n瞄准射击时\n伤害乘数+24%\n\n可分解为虹彩小晶块
GunTacticalARS5,items,Gun,,,突击步枪[扫荡Ⅱ]
GunTacticalARS5Desc,items,Gun,,,[84E1EC]RANK 5\n\n[FFFFFF]三连发改装为全自动\n瞄准射击时\n伤害乘数+26%\n\n可分解为虹彩小晶块
GunTacticalARS6,items,Gun,,,突击步枪[扫荡Ⅲ]
GunTacticalARS6Desc,items,Gun,,,[7EA8FB]RANK 6\n\n[FFFFFF]三连发改装为全自动\n瞄准射击时\n伤害乘数+28%\n\n可分解为虹彩小晶块
GunTacticalARS7,items,Gun,,,突击步枪[弦月]
GunTacticalARS7Desc,items,Gun,,,[7555E1]RANK 7\n\n[FFFFFF]三连发改装为全自动\n瞄准射击时\n伤害乘数+30%\n\n可分解为虹彩小晶块
GunTacticalARS8,items,Gun,,,突击步枪[征骑]
GunTacticalARS8Desc,items,Gun,,,[FF985E]RANK 8\n\n[FFFFFF]三连发改装为全自动\n瞄准射击时\n伤害乘数+32%\n\n可分解为虹彩小晶块
GunTacticalARS9,items,Gun,,,突击步枪[塔罗斯Ⅰ]
GunTacticalARS9Desc,items,Gun,,,[00FF00]RANK 9\n\n[FFFFFF]三连发改装为全自动\n瞄准射击时\n伤害乘数+34%\n\n可分解为虹彩大晶体
GunTacticalARS10,items,Gun,,,突击步枪[塔罗斯Ⅱ]
GunTacticalARS10Desc,items,Gun,,,[00BFFF]RANK 10\n\n[FFFFFF]三连发改装为全自动\n瞄准射击时\n伤害乘数+36%\n\n可分解为虹彩大晶体
GunTacticalARS11,items,Gun,,,突击步枪[塔罗斯Ⅲ]
GunTacticalARS11Desc,items,Gun,,,[BA55D3]RANK 11\n\n[FFFFFF]三连发改装为全自动\n瞄准射击时\n伤害乘数+38%\n\n可分解为虹彩大晶体
GunTacticalARS12,items,Gun,,,突击步枪[精准而优雅]
GunTacticalARS12Desc,items,Gun,,,[FFA500]RANK 12\n\n[FFFFFF]三连发改装为全自动\n瞄准射击时\n伤害乘数+40%\n\n可分解为虹彩大晶体
GunTacticalARS13,items,Gun,,,突击步枪[精准而优雅]
GunTacticalARS13Desc,items,Gun,,,[6D0F0F]RANK 12+\n\n[FFFFFF]三连发改装为全自动\n瞄准射击时\n伤害乘数+40%\n\n可分解为绯绯色金



GunM60S7,items,Gun,,,M60[暴君]
GunM60S7Desc,items,Gun,,,[7555E1]RANK 7\n\n[FFFFFF]载弹量提升至80\n换弹速度-10%\n子弹命中时\n有20%几率回收子弹\n\n可分解为虹彩小晶块
GunM60S8,items,Gun,,,M60[吞龙]
GunM60S8Desc,items,Gun,,,[FF985E]RANK 8\n\n[FFFFFF]载弹量提升至100\n换弹速度-20%\n子弹命中时\n有25%几率回收子弹\n\n可分解为虹彩小晶块
GunM60S9,items,Gun,,,M60[山祭Ⅰ]
GunM60S9Desc,items,Gun,,,[00FF00]RANK 9\n\n[FFFFFF]载弹量提升至120\n换弹速度-30%\n子弹命中时\n有30%几率回收子弹\n\n可分解为虹彩大晶体
GunM60S10,items,Gun,,,M60[山祭Ⅱ]
GunM60S10Desc,items,Gun,,,[00BFFF]RANK 10\n\n[FFFFFF]载弹量提升至140\n换弹速度-40%\n子弹命中时\n有35%几率回收子弹\n\n可分解为虹彩大晶体
GunM60S11,items,Gun,,,M60[山祭Ⅲ]
GunM60S11Desc,items,Gun,,,[BA55D3]RANK 11\n\n[FFFFFF]载弹量提升至160\n换弹速度-50%\n子弹命中时\n有40%几率回收子弹\n\n可分解为虹彩大晶体
GunM60S12,items,Gun,,,M60[连天烽火独思君]
GunM60S12Desc,items,Gun,,,[FFA500]RANK 12\n\n[FFFFFF]载弹量提升至180\n换弹速度-60%\n子弹命中时\n有45%几率回收子弹\n\n可分解为虹彩大晶体
GunM60S13,items,Gun,,,M60[连天烽火独思君]
GunM60S13Desc,items,Gun,,,[6D0F0F]RANK 12+\n\n[FFFFFF]载弹量提升至180\n换弹速度-60%\n子弹命中时\n有45%几率回收子弹\n\n可分解为绯绯色金



GunRocketLauncherS7,items,Gun,,,火箭筒[宵暗]
GunRocketLauncherS7Desc,items,Gun,,,[7555E1]RANK 7\n\n[FFFFFF]实体伤害提升150%\n物块伤害提升150%\n\n可分解为虹彩小晶块
GunRocketLauncherS8,items,Gun,,,火箭筒[深红]
GunRocketLauncherS8Desc,items,Gun,,,[FF985E]RANK 8\n\n[FFFFFF]实体伤害提升180%\n物块伤害提升180%\n\n可分解为虹彩小晶块
GunRocketLauncherS9,items,Gun,,,火箭筒[威绝Ⅰ]
GunRocketLauncherS9Desc,items,Gun,,,[00FF00]RANK 9\n\n[FFFFFF]实体伤害提升210%\n物块伤害提升210%\n\n可分解为虹彩大晶体
GunRocketLauncherS10,items,Gun,,,火箭筒[威绝Ⅱ]
GunRocketLauncherS10Desc,items,Gun,,,[00BFFF]RANK 10\n\n[FFFFFF]实体伤害提升240%\n物块伤害提升240%\n\n可分解为虹彩大晶体
GunRocketLauncherS11,items,Gun,,,火箭筒[威绝Ⅲ]
GunRocketLauncherS11Desc,items,Gun,,,[BA55D3]RANK 11\n\n[FFFFFF]实体伤害提升270%\n物块伤害提升270%\n\n可分解为虹彩大晶体
GunRocketLauncherS12,items,Gun,,,火箭筒[胡星耀精芒]
GunRocketLauncherS12Desc,items,Gun,,,[FFA500]RANK 12\n\n[FFFFFF]实体伤害提升300%\n物块伤害提升300%\n\n可分解为虹彩大晶体
GunRocketLauncherS13,items,Gun,,,火箭筒[胡星耀精芒]
GunRocketLauncherS13Desc,items,Gun,,,[6D0F0F]RANK 12+\n\n[FFFFFF]实体伤害提升300%\n物块伤害提升300%\n\n可分解为绯绯色金



GunJunkTurretS4,items,Gun,,,垃圾炮台[叮叮Ⅰ]
GunJunkTurretS4Desc,items,Gun,,,[67C483]RANK 4\n\n[FFFFFF]水平自动射击范围改为180度\n可安装机器人炼金电击弹\n基础射击速度+35\n\n可分解为虹彩小晶块
GunJunkTurretS5,items,Gun,,,垃圾炮台[叮叮Ⅱ]
GunJunkTurretS5Desc,items,Gun,,,[84E1EC]RANK 5\n\n[FFFFFF]水平自动射击范围改为180度\n可安装机器人炼金电击弹\n基础射击速度+45\n\n可分解为虹彩小晶块
GunJunkTurretS6,items,Gun,,,垃圾炮台[叮叮Ⅲ]
GunJunkTurretS6Desc,items,Gun,,,[7EA8FB]RANK 6\n\n[FFFFFF]水平自动射击范围改为180度\n可安装机器人炼金电击弹\n基础射击速度+55\n\n可分解为虹彩小晶块
GunJunkTurretS7,items,Gun,,,垃圾炮台[陷阱]
GunJunkTurretS7Desc,items,Gun,,,[7555E1]RANK 7\n\n[FFFFFF]水平自动射击范围改为180度\n可安装机器人炼金电击弹\n基础射击速度+65\n\n可分解为虹彩小晶块
GunJunkTurretS8,items,Gun,,,垃圾炮台[猎网]
GunJunkTurretS8Desc,items,Gun,,,[FF985E]RANK 8\n\n[FFFFFF]水平自动射击范围改为180度\n可安装机器人炼金电击弹\n基础射击速度+75\n\n可分解为虹彩小晶块
GunJunkTurretS9,items,Gun,,,垃圾炮台[咣咣Ⅰ]
GunJunkTurretS9Desc,items,Gun,,,[00FF00]RANK 9\n\n[FFFFFF]水平自动射击范围改为180度\n可安装机器人炼金电击弹\n基础射击速度+85\n\n可分解为虹彩大晶体
GunJunkTurretS10,items,Gun,,,垃圾炮台[咣咣Ⅱ]
GunJunkTurretS10Desc,items,Gun,,,[00BFFF]RANK 10\n\n[FFFFFF]水平自动射击范围改为180度\n可安装机器人炼金电击弹\n基础射击速度+95\n\n可分解为虹彩大晶体
GunJunkTurretS11,items,Gun,,,垃圾炮台[咣咣Ⅲ]
GunJunkTurretS11Desc,items,Gun,,,[BA55D3]RANK 11\n\n[FFFFFF]水平自动射击范围改为180度\n可安装机器人炼金电击弹\n基础射击速度+105\n\n可分解为虹彩大晶体
GunJunkTurretS12,items,Gun,,,垃圾炮台[闽人安枕梦维鱼]
GunJunkTurretS12Desc,items,Gun,,,[FFA500]RANK 12\n\n[FFFFFF]水平自动射击范围改为180度\n可安装机器人炼金电击弹\n基础射击速度+115\n\n可分解为虹彩大晶体
GunJunkTurretS13,items,Gun,,,垃圾炮台[闽人安枕梦维鱼]
GunJunkTurretS13Desc,items,Gun,,,[6D0F0F]RANK 12+\n\n[FFFFFF]水平自动射击范围改为180度\n可安装机器人炼金电击弹\n基础射击速度+115\n\n可分解为绯绯色金



MeleeHuntingKnifeS1,items,Melee,,,猎刀[饿刃Ⅰ]
MeleeHuntingKnifeS1Desc,items,Melee,,,[999498]RANK 1\n\n[FFFFFF]潜行伤害+50%\n潜行噪音减少20%\n目标护甲穿透45%\n\n可分解为虹彩小晶块
MeleeHuntingKnifeS2,items,Melee,,,猎刀[饿刃Ⅱ]
